time_s,brut_N,filtered_N,applied_N,ressenti_N
1777972688.993010,0.48054,0.5393946,0,0
1777972688.995010,0.5129467,0.5353628,0,0
1777972688.997000,0.5490577,0.5362037,0,0
1777972688.999010,0.6140327,0.5458655,0,0
1777972689.001050,0.5730199,0.5488728,0,0
1777972689.003040,0.5730199,0.5516207,0,0
1777972689.004970,0.5610887,0.5517658,0,0
1777972689.007080,0.5610887,0.5521578,0,0
1777972689.009020,0.5616975,0.5521044,0,0
1777972689.011060,0.6708096,0.5651514,0,0
1777972689.013040,0.4811198,0.554035,0,0
1777972689.015080,0.4811198,0.5444055,0,0
1777972689.017030,0.6237316,0.5543366,0,0
1777972689.019020,0.569133,0.5561291,0,0
1777972689.021020,0.7191592,0.5739779,0,0
1777972689.023010,0.6014708,0.5713314,0,0
1777972689.025030,0.6272259,0.5776923,0,0
1777972689.026970,0.6682181,0.5891176,0,0
1777972689.028990,0.5767819,0.5873435,0,0
1777972689.031060,0.5767819,0.5858405,0,0
1777972689.033030,0.5119339,0.5760673,0,0
1777972689.035060,0.5790813,0.5764434,0,0
1777972689.037020,0.6029824,0.5784382,0,0
1777972689.039110,0.6222476,0.5827458,0,0
1777972689.041030,0.5612667,0.5797664,0,0
1777972689.042980,0.6075502,0.5832928,0,0
1777972689.044960,0.6316435,0.5872956,0,0
1777972689.047010,0.6316435,0.5913621,0,0
1777972689.048980,0.6258678,0.595832,0,0
1777972689.051020,0.5201302,0.5845593,0,0
1777972689.052980,0.5817434,0.5841395,0,0
1777972689.055030,0.5954066,0.5852181,0,0
1777972689.057000,0.6079371,0.5877974,0,0
1777972689.058970,0.5595738,0.5828893,0,0
1777972689.061080,0.5595739,0.578907,0,0
1777972689.062960,0.5732543,0.5772826,0,0
1777972689.065010,0.5875471,0.5782683,0,0
1777972689.067090,0.6016734,0.5804459,0,0
1777972689.069270,0.6016734,0.5825557,0,0
1777972689.071040,0.5834664,0.5824799,0,0
1777972689.073010,0.4915275,0.5702631,0,0
1777972689.075040,0.5693228,0.5700293,0,0
1777972689.077000,0.5675952,0.5672782,0,0
1777972689.079020,0.687142,0.5770361,0,0
1777972689.080990,0.5622002,0.5750257,0,0
1777972689.082990,0.5688591,0.5738231,0,0
1777972689.084980,0.6211031,0.5794942,0,0
1777972689.087020,0.6009815,0.58158,0,0
1777972689.089000,0.6603053,0.5896741,0,0
1777972689.091000,0.5759746,0.5878111,0,0
1777972689.093000,0.5163912,0.578407,0,0
1777972689.095020,0.5129742,0.5686612,0,0
1777972689.097000,0.4569638,0.5539932,0,0
1777972689.099020,0.5477734,0.5510335,0,0
1777972689.100990,0.5277775,0.5473834,0,0
1777972689.102970,0.5570584,0.5478663,0,0
1777972689.105010,0.4802164,0.5389519,0,0
1777972689.107050,0.5238361,0.5362368,0,0
1777972689.109000,0.5656956,0.5395546,0,0
1777972689.111000,0.6159685,0.5469658,0,0
1777972689.112970,0.6089438,0.5528184,0,0
1777972689.115020,0.6453643,0.5642411,0,0
1777972689.116970,0.6082548,0.5688381,0,0
1777972689.119020,0.6082548,0.5731251,0,0
1777972689.121030,0.6041025,0.5770259,0,0
1777972689.122970,0.663411,0.5874531,0,0
1777972689.125010,0.5707681,0.5838149,0,0
1777972689.127020,0.5418237,0.5782553,0,0
1777972689.129000,0.5503246,0.5738919,0,0
1777972689.131000,0.5166934,0.5649373,0,0
1777972689.132990,0.6003519,0.568331,0,0
1777972689.135050,0.6003519,0.57159,0,0
1777972689.137040,0.6648021,0.5826364,0,0
1777972689.139060,0.5514667,0.5770474,0,0
1777972689.141040,0.5510289,0.5734976,0,0
1777972689.143040,0.5369699,0.566306,0,0
1777972689.145000,0.5224812,0.5602092,0,0
1777972689.146960,0.5478865,0.5582258,0,0
1777972689.149000,0.6257416,0.565483,0,0
1777972689.151020,0.6878604,0.5813656,0,0
1777972689.152960,0.6845185,0.5944924,0,0
1777972689.155040,0.5386376,0.5866411,0,0
1777972689.156970,0.6543033,0.5945001,0,0
1777972689.159060,0.5429252,0.5870464,0,0
1777972689.161060,0.616178,0.5880392,0,0
1777972689.162980,0.5563984,0.5837743,0,0
1777972689.164990,0.6130083,0.5875344,0,0
1777972689.167060,0.6130083,0.5908157,0,0
1777972689.168990,0.6106772,0.5933766,0,0
1777972689.170980,0.535883,0.5850875,0,0
1777972689.172990,0.5321288,0.5780115,0,0
1777972689.175000,0.5736361,0.5721077,0,0
1777972689.176970,0.5152172,0.5640039,0,0
1777972689.178960,0.5890584,0.5671535,0,0
1777972689.180960,0.5573213,0.5626977,0,0
1777972689.182980,0.6956879,0.5795681,0,0
1777972689.185020,0.5573393,0.5761303,0,0
1777972689.186990,0.6109772,0.5797512,0,0
1777972689.188980,0.5920338,0.5812696,0,0
1777972689.191090,0.566833,0.5783614,0,0
1777972689.192970,0.581561,0.5781264,0,0
1777972689.195010,0.6115912,0.5818101,0,0
1777972689.196980,0.5994099,0.5836886,0,0
1777972689.199010,0.59941,0.5854247,0,0
1777972689.200970,0.5912799,0.5860336,0,0
1777972689.202960,0.5191504,0.5770509,0,0
1777972689.204970,0.6285264,0.5831241,0,0
1777972689.206960,0.5408643,0.5766937,0,0
1777972689.208960,0.5730817,0.5736121,0,0
1777972689.210980,0.4903082,0.5616274,0,0
1777972689.212980,0.5997863,0.5620059,0,0
1777972689.214980,0.5782947,0.5640795,0,0
1777972689.216980,0.5422685,0.560784,0,0
1777972689.219000,0.6392835,0.5704114,0,0
1777972689.221010,0.6392835,0.5789413,0,0
1777972689.222960,0.5970538,0.5799215,0,0
1777972689.224960,0.5137005,0.5711183,0,0
1777972689.226990,0.5301738,0.5652891,0,0
1777972689.228960,0.5471906,0.5623167,0,0
1777972689.231010,0.5471906,0.5598778,0,0
1777972689.232960,0.6103306,0.564572,0,0
1777972689.234990,0.5977433,0.568264,0,0
1777972689.236960,0.5115047,0.5601993,0,0
1777972689.238980,0.5323417,0.5555509,0,0
1777972689.241010,0.6148782,0.5618584,0,0
1777972689.242960,0.5915638,0.5653559,0,0
1777972689.245010,0.5545813,0.5636182,0,0
1777972689.247010,0.4907959,0.5532022,0,0
1777972689.248970,0.6115993,0.5586553,0,0
1777972689.251020,0.5693154,0.5584229,0,0
1777972689.252960,0.5268536,0.5487058,0,0
1777972689.255000,0.4723249,0.5371546,0,0
1777972689.257020,0.6687428,0.5531904,0,0
1777972689.259040,0.702598,0.5720087,0,0
1777972689.261010,0.5831352,0.5729977,0,0
1777972689.263060,0.56055,0.5693519,0,0
1777972689.265150,0.5935751,0.5721679,0,0
1777972689.267040,0.6151876,0.5774448,0,0
1777972689.269000,0.595921,0.5792052,0,0
1777972689.271020,0.6889555,0.5932352,0,0
1777972689.273000,0.5987996,0.5938145,0,0
1777972689.275000,0.6298057,0.5971644,0,0
1777972689.277100,0.5139436,0.5857879,0,0
1777972689.279010,0.6038393,0.5876677,0,0
1777972689.281010,0.6291199,0.5898342,0,0
1777972689.283060,0.6542442,0.5973403,0,0
1777972689.285010,0.5708442,0.5929466,0,0
1777972689.287070,0.6000428,0.5921476,0,0
1777972689.289020,0.6227324,0.5948228,0,0
1777972689.291070,0.6227325,0.5974772,0,0
1777972689.293010,0.67072,0.6052156,0,0
1777972689.294980,0.5082993,0.5920622,0,0
1777972689.296980,0.6205422,0.5950059,0,0
1777972689.298970,0.6208222,0.5979874,0,0
1777972689.300970,0.5672008,0.5923181,0,0
1777972689.303050,0.5990289,0.5919588,0,0
1777972689.305010,0.5889628,0.588196,0,0
1777972689.307020,0.5516288,0.5823985,0,0
1777972689.308970,0.6668132,0.5932885,0,0
1777972689.310970,0.6430649,0.5995756,0,0
1777972689.312990,0.6161525,0.6010125,0,0
1777972689.315160,0.6302732,0.6044785,0,0
1777972689.317000,0.6600167,0.6114576,0,0
1777972689.319050,0.6600167,0.617592,0,0
1777972689.321020,0.60355,0.6139697,0,0
1777972689.323170,0.6286116,0.6153249,0,0
1777972689.325010,0.5234097,0.6000937,0,0
1777972689.326990,0.5934553,0.5982488,0,0
1777972689.328970,0.6418546,0.6033751,0,0
1777972689.330990,0.5613943,0.5944923,0,0
1777972689.333110,0.5613943,0.5875425,0,0
1777972689.334990,0.660262,0.5968887,0,0
1777972689.337010,0.6487359,0.6033722,0,0
1777972689.339040,0.5678248,0.5981983,0,0
1777972689.341020,0.6367066,0.6027305,0,0
1777972689.343020,0.6382234,0.6069788,0,0
1777972689.345030,0.6215595,0.607825,0,0
1777972689.347040,0.6536242,0.6137672,0,0
1777972689.349040,0.6186784,0.6115798,0,0
1777972689.351020,0.6675024,0.617697,0,0
1777972689.353010,0.6346722,0.6197116,0,0
1777972689.355020,0.473947,0.6004255,0,0
1777972689.356980,0.6342583,0.6036411,0,0
1777972689.359010,0.6154989,0.6045355,0,0
1777972689.360970,0.5296346,0.5928375,0,0
1777972689.362970,0.6136919,0.5923868,0,0
1777972689.364970,0.6357877,0.5972098,0,0
1777972689.367020,0.6357877,0.6016152,0,0
1777972689.368990,0.5354967,0.5925469,0,0
1777972689.370970,0.5369091,0.584837,0,0
1777972689.373000,0.5478727,0.5794997,0,0
1777972689.375040,0.5478727,0.5749797,0,0
1777972689.376990,0.6466075,0.5838077,0,0
1777972689.378970,0.573508,0.5804316,0,0
1777972689.380990,0.716944,0.596464,0,0
1777972689.382990,0.6201018,0.5953668,0,0
1777972689.385040,0.6201018,0.5954415,0,0
1777972689.386970,0.532865,0.5844838,0,0
1777972689.389010,0.5220712,0.5761088,0,0
1777972689.390990,0.7437721,0.5978444,0,0
1777972689.392980,0.5465772,0.590909,0,0
1777972689.395020,0.625848,0.5919272,0,0
1777972689.397010,0.5711585,0.5884781,0,0
1777972689.399030,0.595704,0.5888475,0,0
1777972689.401000,0.4455295,0.5702037,0,0
1777972689.403240,0.4455295,0.5539861,0,0
1777972689.405070,0.5628303,0.5540458,0,0
1777972689.407040,0.5868264,0.5581672,0,0
1777972689.409030,0.5977416,0.5629634,0,0
1777972689.411030,0.6048921,0.5639647,0,0
1777972689.412990,0.6078427,0.5696083,0,0
1777972689.415020,0.5812347,0.5706606,0,0
1777972689.417020,0.553943,0.5660682,0,0
1777972689.419020,0.6130216,0.5701255,0,0
1777972689.421040,0.6130216,0.574179,0,0
1777972689.423010,0.6315929,0.5806265,0,0
1777972689.425060,0.6315929,0.5865012,0,0
1777972689.427060,0.5190742,0.5760443,0,0
1777972689.429020,0.6398513,0.5829319,0,0
1777972689.431000,0.5060443,0.572053,0,0
1777972689.433010,0.5720893,0.5701085,0,0
1777972689.435020,0.5200385,0.5620735,0,0
1777972689.437040,0.591126,0.5650931,0,0
1777972689.439010,0.5428954,0.5620427,0,0
1777972689.441010,0.6132419,0.5642495,0,0
1777972689.443040,0.6132419,0.5673073,0,0
1777972689.445020,0.6528932,0.5776509,0,0
1777972689.447030,0.588965,0.5789806,0,0
1777972689.449010,0.5577908,0.5741302,0,0
1777972689.451010,0.6373388,0.5817791,0,0
1777972689.453020,0.5557741,0.577605,0,0
1777972689.455020,0.5097963,0.5687072,0,0
1777972689.457010,0.6306099,0.5763013,0,0
1777972689.459090,0.542139,0.5716528,0,0
1777972689.461010,0.5837654,0.572299,0,0
1777972689.463020,0.5613869,0.5699233,0,0
1777972689.465010,0.5701081,0.5698028,0,0
1777972689.467040,0.5552262,0.566605,0,0
1777972689.469020,0.584047,0.5670658,0,0
1777972689.470980,0.550915,0.5643013,0,0
1777972689.472980,0.5870203,0.5666363,0,0
1777972689.474980,0.5873278,0.5692354,0,0
1777972689.477020,0.6122095,0.5747504,0,0
1777972689.479110,0.6122096,0.5795669,0,0
1777972689.480980,0.6476042,0.5880533,0,0
1777972689.482980,0.5812978,0.5871555,0,0
1777972689.485020,0.6080529,0.5896131,0,0
1777972689.486980,0.6281363,0.5927051,0,0
1777972689.489000,0.5917562,0.5904028,0,0
1777972689.490980,0.6323422,0.5946503,0,0
1777972689.492970,0.5947764,0.5936155,0,0
1777972689.494970,0.5814342,0.5899491,0,0
1777972689.496960,0.4715843,0.5741579,0,0
1777972689.498970,0.5478279,0.5706276,0,0
1777972689.500990,0.5868957,0.5727068,0,0
1777972689.503010,0.5808133,0.5731731,0,0
1777972689.504970,0.5550427,0.5690892,0,0
1777972689.506990,0.5392322,0.5641778,0,0
1777972689.508970,0.585247,0.5648435,0,0
1777972689.510980,0.5425424,0.5611151,0,0
1777972689.512980,0.5438807,0.5566401,0,0
1777972689.514980,0.6173902,0.5642665,0,0
1777972689.516970,0.6378091,0.5713984,0,0
1777972689.518970,0.6251826,0.5764284,0,0
1777972689.521070,0.6251826,0.5813118,0,0
1777972689.523070,0.6035822,0.5831721,0,0
1777972689.524990,0.6108709,0.5859838,0,0
1777972689.526990,0.6125162,0.5867041,0,0
1777972689.529070,0.6125162,0.5880111,0,0
1777972689.530980,0.5260885,0.578991,0,0
1777972689.532970,0.5122052,0.5694692,0,0
1777972689.535000,0.6381505,0.5772629,0,0
1777972689.537010,0.5434638,0.5727888,0,0
1777972689.539030,0.6485282,0.5824711,0,0
1777972689.541050,0.5329531,0.5756701,0,0
1777972689.542970,0.5961125,0.5773616,0,0
1777972689.544970,0.5931908,0.5791475,0,0
1777972689.546970,0.5581175,0.576328,0,0
1777972689.549030,0.4148852,0.5545169,0,0
1777972689.550990,0.711307,0.5739321,0,0
1777972689.553100,0.5686452,0.5728945,0,0
1777972689.555010,0.5575227,0.5696507,0,0
1777972689.556960,0.6396071,0.5786316,0,0
1777972689.559060,0.6417662,0.5835466,0,0
1777972689.561020,0.6217002,0.5881248,0,0
1777972689.562990,0.6565971,0.5967945,0,0
1777972689.565030,0.7192768,0.6127142,0,0
1777972689.567040,0.5981582,0.6094207,0,0
1777972689.569040,0.5803528,0.6051452,0,0
1777972689.571000,0.5980658,0.6018421,0,0
1777972689.573000,0.6283955,0.6032147,0,0
1777972689.575040,0.6283954,0.6049272,0,0
1777972689.577000,0.5908701,0.6003708,0,0
1777972689.579120,0.6150544,0.6014135,0,0
1777972689.581000,0.5478878,0.5928671,0,0
1777972689.583040,0.6323053,0.595308,0,0
1777972689.585040,0.5169289,0.5844969,0,0
1777972689.587120,0.505392,0.5726095,0,0
1777972689.589040,0.6322281,0.5800926,0,0
1777972689.590970,0.6470482,0.5881671,0,0
1777972689.592990,0.5626274,0.5834736,0,0
1777972689.595000,0.5606702,0.5798553,0,0
1777972689.596990,0.5854849,0.5795214,0,0
1777972689.599020,0.5854849,0.5794913,0,0
1777972689.601010,0.4850518,0.5654346,0,0
1777972689.603000,0.5366328,0.5597547,0,0
1777972689.605000,0.6657721,0.571937,0,0
1777972689.607000,0.5528567,0.5693455,0,0
1777972689.609010,0.6128891,0.5736758,0,0
1777972689.611110,0.6130843,0.5773784,0,0
1777972689.612990,0.5399727,0.5722663,0,0
1777972689.614990,0.6062991,0.576553,0,0
1777972689.616970,0.5940549,0.5779869,0,0
1777972689.618980,0.6135467,0.5814612,0,0
1777972689.621090,0.6135467,0.5847753,0,0
1777972689.653070,0.4322165,0.5647068,0,0
1777972689.655000,0.5979812,0.5685633,0,0
1777972689.656990,0.5283499,0.5622343,0,0
1777972689.658980,0.5656415,0.5617074,0,0
1777972689.660990,0.5678866,0.5578365,0,0
1777972689.662990,0.5681155,0.5589176,0,0
1777972689.664980,0.6604648,0.568423,0,0
1777972689.667030,0.6604648,0.5776986,0,0
1777972689.669000,0.5983173,0.5788902,0,0
1777972689.671030,0.6072961,0.5819392,0,0
1777972689.672980,0.4685917,0.5671982,0,0
1777972689.674990,0.5759547,0.5680338,0,0
1777972689.677030,0.5300616,0.5625431,0,0
1777972689.679010,0.5799854,0.5635338,0,0
1777972689.681010,0.5799854,0.5647112,0,0
1777972689.683010,0.540121,0.5607554,0,0
1777972689.684960,0.5206807,0.5555227,0,0
1777972689.687000,0.516799,0.5502503,0,0
1777972689.689080,0.544467,0.5492543,0,0
1777972689.691020,0.4893999,0.5407969,0,0
1777972689.693010,0.5586072,0.5428539,0,0
1777972689.695000,0.5302586,0.5410395,0,0
1777972689.697010,0.5468531,0.5394796,0,0
1777972689.699000,0.5413831,0.5388784,0,0
1777972689.700980,0.5497755,0.5382599,0,0
1777972689.702990,0.544369,0.5383167,0,0
1777972689.705010,0.5791282,0.5423968,0,0
1777972689.707070,0.5791282,0.5462598,0,0
1777972689.708980,0.5873013,0.5515242,0,0
1777972689.710990,0.5927172,0.5564285,0,0
1777972689.712980,0.5849465,0.5589529,0,0
1777972689.714980,0.6221281,0.5669804,0,0
1777972689.716950,0.5593162,0.5657669,0,0
1777972689.719060,0.5593162,0.5647634,0,0
1777972689.720950,0.5096883,0.5558691,0,0
1777972689.722980,0.5679657,0.5569239,0,0
1777972689.724980,0.5075817,0.5504027,0,0
1777972689.726980,0.5479165,0.5470764,0,0
1777972689.728980,0.5230255,0.5437053,0,0
1777972689.730980,0.5984206,0.549973,0,0
1777972689.732950,0.6174215,0.5585552,0,0
1777972689.734960,0.6198884,0.5655657,0,0
1777972689.736980,0.5400174,0.5618315,0,0
1777972689.738980,0.5625254,0.5613462,0,0
1777972689.740980,0.4942097,0.5515205,0,0
1777972689.742980,0.5528474,0.5506064,0,0
1777972689.744980,0.5659108,0.5522395,0,0
1777972689.746990,0.5628266,0.5518814,0,0
1777972689.748990,0.605203,0.5585656,0,0
1777972689.750990,0.6125362,0.5652354,0,0
1777972689.753020,0.5471998,0.5624918,0,0
1777972689.755000,0.4651794,0.5483649,0,0
1777972689.757010,0.5657026,0.5448586,0,0
1777972689.759010,0.5553246,0.5462145,0,0
1777972689.760990,0.5864192,0.5514104,0,0
1777972689.762990,0.5240756,0.5477465,0,0
1777972689.764980,0.4734561,0.5350778,0,0
1777972689.767030,0.4734561,0.5247009,0,0
1777972689.768950,0.5304514,0.5250792,0,0
1777972689.771090,0.5686485,0.5301998,0,0
1777972689.773060,0.5686485,0.5347947,0,0
1777972689.774980,0.6324962,0.5434045,0,0
1777972689.776970,0.5419083,0.5407738,0,0
1777972689.779050,0.5933605,0.5466356,0,0
1777972689.781070,0.5933605,0.5519885,0,0
1777972689.782950,0.4656629,0.5404194,0,0
1777972689.784980,0.505567,0.5358114,0,0
1777972689.787070,0.505567,0.5318205,0,0
1777972689.789030,0.5165908,0.528535,0,0
1777972689.790980,0.4615179,0.5184039,0,0
1777972689.792970,0.5855351,0.525698,0,0
1777972689.795110,0.6385968,0.5396422,0,0
1777972689.797030,0.5522514,0.5400636,0,0
1777972689.799050,0.5522514,0.5407299,0,0
1777972689.800980,0.4591193,0.5297763,0,0
1777972689.802980,0.5406893,0.5308006,0,0
1777972689.804990,0.5911932,0.5381184,0,0
1777972689.807040,0.4864452,0.5292499,0,0
1777972689.808990,0.5172002,0.5271578,0,0
1777972689.810980,0.4511068,0.5168449,0,0
1777972689.813030,0.5284445,0.517806,0,0
1777972689.815060,0.5910625,0.527218,0,0
1777972689.817030,0.540409,0.5284535,0,0
1777972689.819030,0.5293652,0.5273107,0,0
1777972689.821030,0.4752604,0.5192875,0,0
1777972689.823030,0.4752604,0.5125878,0,0
1777972689.825040,0.6212597,0.5254072,0,0
1777972689.827020,0.6059236,0.5358655,0,0
1777972689.828980,0.6061057,0.5445422,0,0
1777972689.831050,0.6391109,0.5551442,0,0
1777972689.833060,0.5285843,0.5509024,0,0
1777972689.835030,0.5285843,0.5473962,0,0
1777972689.836980,0.5850786,0.5515841,0,0
1777972689.839000,0.5728087,0.5540369,0,0
1777972689.841040,0.5071161,0.5478094,0,0
1777972689.842980,0.5421293,0.5453458,0,0
1777972689.844990,0.5579933,0.5418013,0,0
1777972689.847090,0.5809125,0.5468743,0,0
1777972689.849030,0.4623052,0.5356396,0,0
1777972689.851050,0.4623052,0.5259166,0,0
1777972689.853010,0.4984564,0.5215048,0,0
1777972689.854960,0.5108164,0.5185577,0,0
1777972689.856980,0.6512765,0.5352551,0,0
1777972689.858980,0.4834927,0.5275892,0,0
1777972689.861060,0.5599386,0.5289385,0,0
1777972689.868990,0.4632899,0.5195966,0,0
1777972689.878980,0.4385624,0.5090023,0,0
1777972689.885010,0.5152101,0.505218,0,0
1777972689.886990,0.5594791,0.5122461,0,0
1777972689.889050,0.5499834,0.5148827,0,0
1777972689.890990,0.5381492,0.5177526,0,0
1777972689.892960,0.5152322,0.5172609,0,0
1777972689.895000,0.4869585,0.5126333,0,0
1777972689.897000,0.505752,0.510621,0,0
1777972689.899000,0.5384851,0.5122578,0,0
1777972689.901010,0.5638216,0.5178678,0,0
1777972689.903100,0.5638216,0.5230334,0,0
1777972689.905000,0.5113055,0.5211025,0,0
1777972689.906980,0.657173,0.5380717,0,0
1777972689.908980,0.5834384,0.5437059,0,0
1777972689.911000,0.6436458,0.5549883,0,0
1777972689.913030,0.4806702,0.542188,0,0
1777972689.915010,0.5529429,0.543358,0,0
1777972689.916980,0.5690464,0.5456415,0,0
1777972689.919020,0.5895098,0.5510496,0,0
1777972689.921040,0.5589101,0.5514503,0,0
1777972689.923040,0.55891,0.5519514,0,0
1777972689.925010,0.6059647,0.5579513,0,0
1777972689.926990,0.6327044,0.5668859,0,0
1777972689.929000,0.5012169,0.5582683,0,0
1777972689.930970,0.5711145,0.5599033,0,0
1777972689.932990,0.6541563,0.5701399,0,0
1777972689.934970,0.592649,0.5723873,0,0
1777972689.937020,0.6508006,0.5825567,0,0
1777972689.938970,0.6689925,0.5896702,0,0
1777972689.940980,0.4227351,0.5679002,0,0
1777972689.943030,0.6147476,0.5719696,0,0
1777972689.945030,0.6084927,0.5752728,0,0
1777972689.947030,0.5407482,0.5702898,0,0
1777972689.949040,0.5399968,0.5636684,0,0
1777972689.951120,0.5386777,0.5586164,0,0
1777972689.953030,0.556998,0.5578197,0,0
1777972689.954980,0.5847917,0.5610229,0,0
1777972689.956990,0.5412923,0.5571192,0,0
1777972689.958980,0.5985246,0.5621478,0,0
1777972689.960960,0.6119219,0.5684687,0,0
1777972689.962990,0.699288,0.5845976,0,0
1777972689.964980,0.6018639,0.586564,0,0
1777972689.967000,0.6886902,0.5987208,0,0
1777972689.969000,0.563139,0.5921033,0,0
1777972689.971000,0.5160422,0.5816559,0,0
1777972689.973010,0.5796218,0.5813421,0,0
1777972689.974980,0.5711764,0.5786483,0,0
1777972689.976990,0.5446697,0.5732487,0,0
1777972689.978990,0.5424346,0.5660811,0,0
1777972689.980980,0.6292592,0.5738399,0,0
1777972689.983030,0.5205613,0.5666801,0,0
1777972689.984990,0.6106957,0.5723872,0,0
1777972689.986960,0.5751081,0.5724925,0,0
1777972689.989040,0.5566813,0.5694398,0,0
1777972689.990980,0.6033244,0.5732627,0,0
1777972689.992980,0.5502026,0.5696187,0,0
1777972689.995010,0.6768692,0.5765907,0,0
1777972689.997000,0.6629081,0.587043,0,0
1777972689.998980,0.5828169,0.5862108,0,0
1777972690.000980,0.5232821,0.5776063,0,0
1777972690.003110,0.626027,0.5838014,0,0
1777972690.005010,0.5672485,0.5804861,0,0
1777972690.007130,0.5526703,0.5765099,0,0
1777972690.009010,0.5967186,0.5790219,0,0
1777972690.011010,0.6254665,0.5850064,0,0
1777972690.013010,0.5637126,0.5821181,0,0
1777972690.015030,0.5141523,0.5727271,0,0
1777972690.016980,0.5155268,0.5638451,0,0
1777972690.019010,0.6209998,0.5710766,0,0
1777972690.020960,0.5846381,0.5719009,0,0
1777972690.022980,0.5669819,0.5704724,0,0
1777972690.024990,0.5746493,0.5708368,0,0
1777972690.027020,0.4935594,0.5584568,0,0
1777972690.029030,0.7905629,0.5883222,0,0
1777972690.031040,0.5510818,0.581819,0,0
1777972690.033000,0.4603213,0.5652677,0,0
1777972690.034980,0.478956,0.5538088,0,0
1777972690.037050,0.5560777,0.5540983,0,0
1777972690.039070,0.5560777,0.5543515,0,0
1777972690.041000,0.62199,0.5618176,0,0
1777972690.043020,0.6136373,0.5676531,0,0
1777972690.044990,0.6297105,0.5753552,0,0
1777972690.046980,0.5327328,0.5694755,0,0
1777972690.048970,0.5006781,0.5603301,0,0
1777972690.050990,0.6282093,0.569046,0,0
1777972690.052970,0.6585311,0.5793304,0,0
1777972690.055040,0.656027,0.5888526,0,0
1777972690.057000,0.613505,0.5913461,0,0
1777972690.058970,0.5751131,0.5889472,0,0
1777972690.061030,0.4583414,0.5706016,0,0
1777972690.063000,0.5483072,0.5656471,0,0
1777972690.064990,0.531107,0.5595146,0,0
1777972690.067030,0.5487956,0.557205,0,0
1777972690.069040,0.605278,0.5631545,0,0
1777972690.070990,0.5725006,0.5642223,0,0
1777972690.073000,0.5926909,0.5655109,0,0
1777972690.074990,0.5064914,0.5578146,0,0
1777972690.076970,0.5613924,0.5562718,0,0
1777972690.079010,0.5935823,0.560865,0,0
1777972690.081030,0.6195218,0.5683967,0,0
1777972690.082990,0.6526144,0.5792467,0,0
1777972690.085010,0.5701865,0.5746955,0,0
1777972690.087030,0.4751469,0.5611431,0,0
1777972690.089030,0.6087087,0.5665714,0,0
1777972690.090990,0.6132217,0.5717887,0,0
1777972690.093020,0.6184065,0.5766284,0,0
1777972690.094990,0.6993784,0.5919368,0,0
1777972690.096990,0.5233417,0.5827527,0,0
1777972690.099040,0.5764038,0.5818296,0,0
1777972690.100990,0.5767025,0.5807782,0,0
1777972690.103010,0.5308397,0.573959,0,0
1777972690.104990,0.6084836,0.5780884,0,0
1777972690.107040,0.6456037,0.5864339,0,0
1777972690.109020,0.5619504,0.5825002,0,0
1777972690.111000,0.5840926,0.5821326,0,0
1777972690.112980,0.6663141,0.5930462,0,0
1777972690.114960,0.5779872,0.5909092,0,0
1777972690.116990,0.5233362,0.5816925,0,0
1777972690.119000,0.6417946,0.5882441,0,0
1777972690.120990,0.5969592,0.5881938,0,0
1777972690.122980,0.6124605,0.5907764,0,0
1777972690.125050,0.6124605,0.5931668,0,0
1777972690.126990,0.5971503,0.5930356,0,0
1777972690.128980,0.5478084,0.5857736,0,0
1777972690.130980,0.6324241,0.5916846,0,0
1777972690.132990,0.5874552,0.5895582,0,0
1777972690.135040,0.5920846,0.5897959,0,0
1777972690.136990,0.6605259,0.5976406,0,0
1777972690.138960,0.6551306,0.6016929,0,0
1777972690.141000,0.6270282,0.5995616,0,0
1777972690.142990,0.6976365,0.6118691,0,0
1777972690.144980,0.5904461,0.6084124,0,0
1777972690.146980,0.6378421,0.6100215,0,0
1777972690.149000,0.5901245,0.6072539,0,0
1777972690.151060,0.5878702,0.6041728,0,0
1777972690.152990,0.6016153,0.5969371,0,0
1777972690.155060,0.5854156,0.5948586,0,0
1777972690.157030,0.6427259,0.5983253,0,0
1777972690.158990,0.6685304,0.6073473,0,0
1777972690.160980,0.5222906,0.5953115,0,0
1777972690.163010,0.6089859,0.5966804,0,0
1777972690.165010,0.5961492,0.5964432,0,0
1777972690.167050,0.6269885,0.5996163,0,0
1777972690.169000,0.555617,0.5931129,0,0
1777972690.171000,0.6429138,0.5981795,0,0
1777972690.172990,0.5959027,0.5942436,0,0
1777972690.174980,0.6472874,0.6000253,0,0
1777972690.176980,0.6052858,0.5996545,0,0
1777972690.179040,0.5651532,0.594537,0,0
1777972690.181000,0.6458181,0.6005859,0,0
1777972690.183040,0.6121674,0.5994387,0,0
1777972690.185000,0.564759,0.5929032,0,0
1777972690.186990,0.5804522,0.5897159,0,0
1777972690.188960,0.5779319,0.5879179,0,0
1777972690.191000,0.5824343,0.5869745,0,0
1777972690.192990,0.6583487,0.5960159,0,0
1777972690.194980,0.6039538,0.5954646,0,0
1777972690.197000,0.5781586,0.5929335,0,0
1777972690.198990,0.7061217,0.6075399,0,0
1777972690.200960,0.6713721,0.6148549,0,0
1777972690.202980,0.6448386,0.6183051,0,0
1777972690.204980,0.6250923,0.6184183,0,0
1777972690.207010,0.5131735,0.6044293,0,0
1777972690.209030,0.6706781,0.6118413,0,0
1777972690.211000,0.572408,0.6062225,0,0
