time_s,brut_N,filtered_N,applied_N,ressenti_N
1782306675.615960,0.6102883,0.5989048,0,0
1782306675.617970,0.6994277,0.6109154,0,0
1782306675.619970,0.6295257,0.6133199,0,0
1782306675.621970,0.5746202,0.6079153,0,0
1782306675.623980,0.4720286,0.5901911,0,0
1782306675.625980,0.6427369,0.5967937,0,0
1782306675.627980,0.7255292,0.6131225,0,0
1782306675.629970,0.6315727,0.6154236,0,0
1782306675.631990,0.5679761,0.6086583,0,0
1782306675.633960,0.767315,0.6286631,0,0
1782306675.635960,0.5341949,0.6155527,0,0
1782306675.637910,0.4537929,0.5929958,0,0
1782306675.639970,0.6532798,0.599699,0,0
1782306675.641910,0.6124707,0.6013433,0,0
1782306675.643960,0.5048207,0.5885671,0,0
1782306675.645970,0.4558199,0.5691015,0,0
1782306675.647960,0.6351461,0.5761762,0,0
1782306675.649960,0.6403042,0.5835551,0,0
1782306675.651970,0.6213376,0.5875798,0,0
1782306675.653970,0.6330281,0.5931415,0,0
1782306675.655960,0.6869767,0.6052619,0,0
1782306675.657980,0.5690898,0.5995036,0,0
1782306675.659950,0.7058749,0.613277,0,0
1782306675.661950,0.562604,0.6065579,0,0
1782306675.663940,0.7055279,0.6189796,0,0
1782306675.665940,0.5841464,0.6140489,0,0
1782306675.667930,0.5310746,0.6024832,0,0
1782306675.669930,0.5398691,0.5930354,0,0
1782306675.671940,0.552155,0.5873856,0,0
1782306675.673890,0.6447868,0.5947719,0,0
1782306675.675940,0.651033,0.5999281,0,0
1782306675.677920,0.5262519,0.5898086,0,0
1782306675.679910,0.6482618,0.595618,0,0
1782306675.681910,0.6356889,0.6002744,0,0
1782306675.683910,0.6137877,0.6010858,0,0
1782306675.685910,0.6053221,0.6015803,0,0
1782306675.687910,0.6868642,0.6124336,0,0
1782306675.689920,0.6789777,0.6209486,0,0
1782306675.691910,0.6140851,0.6198232,0,0
1782306675.693920,0.6845152,0.6277343,0,0
1782306675.695950,0.5635942,0.6190729,0,0
1782306675.697910,0.5588729,0.6111737,0,0
1782306675.699900,0.6188383,0.6117524,0,0
1782306675.701910,0.626019,0.6135938,0,0
1782306675.703910,0.7123129,0.6264018,0,0
1782306675.705910,0.7103849,0.6367375,0,0
1782306675.707940,0.7753982,0.6546772,0,0
1782306675.709920,0.6533028,0.6542635,0,0
1782306675.711920,0.7472773,0.6661573,0,0
1782306675.713920,0.5660009,0.6529948,0,0
1782306675.715910,0.726748,0.6624541,0,0
1782306675.717910,0.5674065,0.6499388,0,0
1782306675.719910,0.6412291,0.6479735,0,0
1782306675.721910,0.4950978,0.6278427,0,0
1782306675.723890,0.5993905,0.6238949,0,0
1782306675.725960,0.5639662,0.6157504,0,0
1782306675.727900,0.6057907,0.6136497,0,0
1782306675.729930,0.5840436,0.6094323,0,0
1782306675.731900,0.5771942,0.6047512,0,0
1782306675.733900,0.7058647,0.6169134,0,0
1782306675.735900,0.6241663,0.6171008,0,0
1782306675.737900,0.7440893,0.6305172,0,0
1782306675.739900,0.7563492,0.6467227,0,0
1782306675.741920,0.7780738,0.6620495,0,0
1782306675.743940,0.6384163,0.6587627,0,0
1782306675.745950,0.751144,0.670719,0,0
1782306675.747950,0.5559235,0.6556281,0,0
1782306675.749940,0.6501589,0.6539483,0,0
1782306675.751910,0.5297443,0.6376425,0,0
1782306675.753930,0.5602789,0.6266659,0,0
1782306675.755940,0.6482083,0.6294335,0,0
1782306675.757910,0.7319876,0.6427392,0,0
1782306675.759940,0.6504858,0.6437415,0,0
1782306675.761970,0.6178271,0.6399893,0,0
1782306675.763920,0.531705,0.6254353,0,0
1782306675.765910,0.7053294,0.6352876,0,0
1782306675.767920,0.5926407,0.6296176,0,0
1782306675.769900,0.5918397,0.6246649,0,0
1782306675.771910,0.5813016,0.6187755,0,0
1782306675.773930,0.5657896,0.6117228,0,0
1782306675.775950,0.7489143,0.6295411,0,0
1782306675.777940,0.6062343,0.6260477,0,0
1782306675.779930,0.6984735,0.6353481,0,0
1782306675.781930,0.4819559,0.6146921,0,0
1782306675.783960,0.5471994,0.6052646,0,0
1782306675.785980,0.6633022,0.6123826,0,0
1782306675.787970,0.6537367,0.6176239,0,0
1782306675.789970,0.5870787,0.613194,0,0
1782306675.791990,0.7523471,0.6305636,0,0
1782306675.793970,0.8231691,0.6553945,0,0
1782306675.795980,0.7343581,0.665337,0,0
1782306675.797960,0.6421688,0.6621666,0,0
1782306675.799960,0.7023098,0.666908,0,0
1782306675.801940,0.6193637,0.6601796,0,0
1782306675.803950,0.805611,0.6780267,0,0
1782306675.805960,0.734418,0.6839091,0,0
1782306675.807930,0.7603156,0.6925933,0,0
1782306675.809950,0.7994642,0.7060714,0,0
1782306675.811930,0.716854,0.7072191,0,0
1782306675.813930,0.7194691,0.707285,0,0
1782306675.815930,0.6504617,0.6998149,0,0
1782306675.817930,0.6610758,0.6947266,0,0
1782306675.819930,0.7120494,0.6956075,0,0
1782306675.821930,0.6618161,0.6898215,0,0
1782306675.823940,0.5747957,0.6747335,0,0
1782306675.825950,0.6934786,0.6768864,0,0
1782306675.827940,0.7260471,0.682368,0,0
1782306675.829930,0.6284819,0.6752658,0,0
1782306675.831930,0.6711441,0.6745309,0,0
1782306675.833930,0.8113306,0.6919639,0,0
1782306675.835930,0.7697642,0.7019992,0,0
1782306675.837940,0.7609987,0.7095823,0,0
1782306675.839960,0.5870745,0.6934901,0,0
1782306675.842010,0.498575,0.6675011,0,0
1782306675.843940,0.7331395,0.675297,0,0
1782306675.845960,0.6957235,0.6775535,0,0
1782306675.847920,0.6426967,0.6729658,0,0
1782306675.849890,0.5715226,0.6597393,0,0
1782306675.851900,0.7225454,0.6674153,0,0
1782306675.853930,0.7006345,0.6715837,0,0
1782306675.855940,0.7018889,0.6752045,0,0
1782306675.857960,0.6721476,0.6737856,0,0
1782306675.859960,0.758656,0.6836913,0,0
1782306675.861940,0.8366237,0.7022388,0,0
1782306675.863950,0.8126323,0.7155862,0,0
1782306675.865920,0.7236773,0.7162633,0,0
1782306675.867940,0.7508838,0.7206498,0,0
1782306675.869930,0.6303226,0.7084266,0,0
1782306675.871950,0.7974702,0.7197351,0,0
1782306675.874000,0.76663,0.725537,0,0
1782306675.875980,0.7551979,0.7293674,0,0
1782306675.877930,0.763043,0.7334536,0,0
1782306675.879920,0.6203411,0.7185955,0,0
1782306675.881950,0.5874978,0.7009299,0,0
1782306675.883950,0.539144,0.6798292,0,0
1782306675.885940,0.6145964,0.670688,0,0
1782306675.887950,0.6087307,0.6621137,0,0
1782306675.889940,0.8208759,0.6818846,0,0
1782306675.892030,0.7419434,0.6895649,0,0
1782306675.893970,0.6846992,0.6889077,0,0
1782306675.895930,0.6132191,0.6789085,0,0
1782306675.897940,0.5852032,0.6664217,0,0
1782306675.899940,0.7060456,0.6715374,0,0
1782306675.901940,0.7520276,0.6811894,0,0
1782306675.903910,0.6668148,0.6791112,0,0
1782306675.905940,0.6781923,0.6761633,0,0
1782306675.907980,0.7733595,0.6885661,0,0
1782306675.910030,0.6376391,0.6809677,0,0
1782306675.911970,0.7052749,0.6840554,0,0
1782306675.913970,0.5671624,0.6686382,0,0
1782306675.915970,0.6060242,0.6598603,0,0
1782306675.917970,0.6284967,0.6555635,0,0
1782306675.919950,0.6932725,0.6595477,0,0
1782306675.921960,0.6532241,0.6586758,0,0
1782306675.924040,0.5505766,0.6443654,0,0
1782306675.926090,0.5008164,0.6253809,0,0
1782306675.927950,0.4298775,0.5975155,0,0
1782306675.929960,0.6473303,0.6032531,0,0
1782306675.931960,0.6107782,0.6042025,0,0
1782306675.933950,0.5282388,0.5937542,0,0
1782306675.935910,0.6540369,0.6012816,0,0
1782306675.937900,0.6867135,0.6122634,0,0
1782306675.939900,0.4873873,0.5948519,0,0
1782306675.941930,0.5620939,0.590194,0,0
1782306675.943970,0.6426891,0.596301,0,0
1782306675.945950,0.5275276,0.5872995,0,0
1782306675.947910,0.6387954,0.5937217,0,0
1782306675.949900,0.5458459,0.5874674,0,0
1782306675.951940,0.6121017,0.5889584,0,0
1782306675.954110,0.7326648,0.6073281,0,0
1782306675.956040,0.667272,0.6144842,0,0
1782306675.958060,0.7067574,0.6261693,0,0
1782306675.960080,0.5408901,0.6149206,0,0
1782306675.962080,0.6868359,0.6241351,0,0
1782306675.964070,0.7018913,0.6338305,0,0
1782306675.966110,0.6640839,0.6360528,0,0
1782306675.967970,0.4625788,0.6127883,0,0
1782306675.970080,0.6531819,0.6177398,0,0
1782306675.972070,0.548167,0.6084276,0,0
1782306675.974030,0.6211002,0.6092492,0,0
1782306675.975990,0.437738,0.5857332,0,0
1782306675.977960,0.5632961,0.5824931,0,0
1782306675.979980,0.4202359,0.5599989,0,0
1782306675.981970,0.5762364,0.5620297,0,0
1782306675.983940,0.5655558,0.5620602,0,0
1782306675.985950,0.5650606,0.5621961,0,0
1782306675.987930,0.5208095,0.5568025,0,0
1782306675.989940,0.6096337,0.5627339,0,0
1782306675.991920,0.6130493,0.5690882,0,0
1782306675.993940,0.5534523,0.5669276,0,0
1782306675.995950,0.6238378,0.5737147,0,0
1782306675.997930,0.6135403,0.577585,0,0
1782306675.999970,0.4941019,0.5660389,0,0
1782306676.001980,0.6438982,0.5750431,0,0
1782306676.003960,0.5677111,0.5732638,0,0
1782306676.005960,0.6161464,0.5775557,0,0
1782306676.007940,0.6164248,0.5819951,0,0
1782306676.009970,0.4937019,0.5695043,0,0
1782306676.011960,0.5101794,0.5617558,0,0
1782306676.013970,0.6195887,0.5688459,0,0
1782306676.015960,0.7203908,0.5881166,0,0
1782306676.017960,0.5330799,0.5806844,0,0
1782306676.019980,0.5654708,0.5779414,0,0
1782306676.021970,0.526252,0.5707592,0,0
1782306676.023970,0.618035,0.5764722,0,0
1782306676.026000,0.6037382,0.5797673,0,0
1782306676.027970,0.5063249,0.5684928,0,0
1782306676.029980,0.5840971,0.5682588,0,0
1782306676.031950,0.6534976,0.5790367,0,0
1782306676.033950,0.6308486,0.5854034,0,0
1782306676.035960,0.5977097,0.586953,0,0
1782306676.037970,0.695502,0.6001906,0,0
1782306676.039950,0.6978102,0.6124188,0,0
1782306676.041990,0.5790388,0.6075333,0,0
1782306676.043960,0.6476625,0.6103642,0,0
1782306676.045970,0.5728634,0.6047206,0,0
1782306676.047980,0.6437669,0.6081344,0,0
1782306676.050010,0.6716145,0.6162469,0,0
1782306676.054020,0.5093385,0.601361,0,0
1782306676.058010,0.4468323,0.5807272,0,0
1782306676.067990,0.6595483,0.5905977,0,0
1782306676.070000,0.6402014,0.596645,0,0
1782306676.071990,0.5152643,0.5857124,0,0
1782306676.074000,0.5956879,0.5869187,0,0
1782306676.076010,0.5303374,0.5776752,0,0
1782306676.078010,0.4487015,0.5605294,0,0
1782306676.079970,0.5773994,0.562573,0,0
1782306676.081970,0.5565199,0.5607341,0,0
1782306676.083970,0.5673009,0.5599331,0,0
1782306676.085960,0.5175593,0.5537806,0,0
1782306676.087960,0.6409782,0.5647209,0,0
1782306676.089960,0.5221567,0.5587667,0,0
1782306676.091990,0.6112584,0.5655336,0,0
1782306676.093960,0.6787087,0.5800681,0,0
1782306676.095970,0.5613337,0.577613,0,0
1782306676.097960,0.6132558,0.581805,0,0
1782306676.099960,0.6008182,0.5830638,0,0
1782306676.101960,0.5180922,0.5744893,0,0
1782306676.103960,0.5630853,0.5729223,0,0
1782306676.105960,0.5523369,0.5692484,0,0
1782306676.107930,0.4671499,0.5556666,0,0
1782306676.109960,0.7852279,0.5845883,0,0
1782306676.111950,0.5464773,0.57959,0,0
1782306676.113960,0.5453499,0.5750993,0,0
1782306676.115950,0.6758514,0.5880305,0,0
1782306676.117940,0.6634976,0.5975775,0,0
1782306676.119950,0.7256894,0.6141559,0,0
1782306676.121930,0.6080931,0.6112404,0,0
1782306676.123930,0.565248,0.6043217,0,0
1782306676.125970,0.6441449,0.6088762,0,0
1782306676.127950,0.5848719,0.6052893,0,0
1782306676.129950,0.6878617,0.6151106,0,0
1782306676.131940,0.5540497,0.6058971,0,0
1782306676.133970,0.6047211,0.6055312,0,0
1782306676.135940,0.6220116,0.6074346,0,0
1782306676.137940,0.612306,0.6080166,0,0
1782306676.139950,0.6017753,0.6069298,0,0
1782306676.142010,0.6069113,0.6045768,0,0
1782306676.143960,0.6406374,0.6084572,0,0
1782306676.145950,0.5463277,0.5997388,0,0
1782306676.147950,0.7255023,0.6143455,0,0
1782306676.149960,0.6958896,0.6241955,0,0
1782306676.151950,0.7956764,0.6463743,0,0
1782306676.153960,0.6530772,0.6461948,0,0
1782306676.155960,0.6738786,0.6497746,0,0
1782306676.157910,0.5834019,0.6407134,0,0
1782306676.159990,0.5978603,0.6344138,0,0
1782306676.161940,0.6740522,0.6385026,0,0
1782306676.163940,0.5467644,0.6263776,0,0
1782306676.165940,0.607562,0.6236854,0,0
1782306676.167940,0.5914368,0.6193876,0,0
1782306676.169950,0.5139291,0.6048086,0,0
1782306676.171950,0.3875883,0.5738536,0,0
1782306676.173960,0.6118596,0.5773129,0,0
1782306676.175960,0.5333691,0.5698376,0,0
1782306676.177940,0.6424476,0.5791257,0,0
1782306676.179940,0.6998854,0.5947755,0,0
1782306676.181940,0.6841174,0.6060459,0,0
1782306676.183940,0.6496742,0.6113313,0,0
1782306676.185940,0.5139421,0.597375,0,0
1782306676.187940,0.5539605,0.590942,0,0
1782306676.189930,0.5062118,0.5798174,0,0
1782306676.191930,0.5166719,0.5716072,0,0
1782306676.193950,0.6391475,0.5803104,0,0
1782306676.195960,0.4275918,0.559738,0,0
1782306676.197930,0.533416,0.5553266,0,0
1782306676.199940,0.5294681,0.5518937,0,0
1782306676.201940,0.5835012,0.5559577,0,0
1782306676.203950,0.6588058,0.5690874,0,0
1782306676.205950,0.5606232,0.5673221,0,0
1782306676.207990,0.6068416,0.5710995,0,0
1782306676.209950,0.5951312,0.5741933,0,0
1782306676.211950,0.5033686,0.5648554,0,0
1782306676.213940,0.632545,0.5729098,0,0
1782306676.215940,0.5344092,0.5674792,0,0
1782306676.217940,0.4858197,0.5566311,0,0
1782306676.219940,0.5196529,0.5517127,0,0
1782306676.221960,0.6221592,0.5608494,0,0
1782306676.223920,0.5450366,0.5587724,0,0
1782306676.225970,0.5748703,0.5605317,0,0
1782306676.227940,0.6099045,0.5668595,0,0
1782306676.229950,0.5149263,0.5592908,0,0
1782306676.231950,0.637383,0.5684879,0,0
1782306676.233960,0.6019939,0.5726077,0,0
1782306676.235950,0.5673382,0.571136,0,0
1782306676.237960,0.5126795,0.5629624,0,0
1782306676.239940,0.560081,0.5622401,0,0
1782306676.241940,0.6011282,0.5671329,0,0
1782306676.243950,0.4785784,0.5549756,0,0
1782306676.245950,0.5757143,0.5566491,0,0
1782306676.247930,0.5612883,0.5572018,0,0
1782306676.249930,0.4619087,0.5445493,0,0
1782306676.251940,0.4095387,0.5257798,0,0
1782306676.253930,0.5563518,0.529284,0,0
1782306676.255950,0.7330256,0.5557046,0,0
1782306676.257950,0.5603718,0.5553769,0,0
1782306676.259980,0.5556788,0.5552994,0,0
1782306676.261940,0.4602646,0.5427207,0,0
1782306676.263920,0.5439999,0.5421568,0,0
1782306676.265950,0.6638646,0.5577355,0,0
1782306676.267910,0.6334651,0.5672011,0,0
1782306676.269940,0.6905569,0.5832131,0,0
1782306676.271960,0.5692359,0.5808815,0,0
1782306676.273950,0.5921069,0.5817537,0,0
1782306676.276000,0.4779091,0.5675197,0,0
1782306676.277950,0.4759559,0.552514,0,0
1782306676.279950,0.5310012,0.5484293,0,0
1782306676.281910,0.5537164,0.5483934,0,0
1782306676.283970,0.5120775,0.5434307,0,0
1782306676.285950,0.4881545,0.5355554,0,0
1782306676.287940,0.6100624,0.5445582,0,0
1782306676.289950,0.5339944,0.5427262,0,0
1782306676.291980,0.6563229,0.557295,0,0
1782306676.293940,0.6358079,0.5668315,0,0
1782306676.295940,0.8065922,0.5962569,0,0
1782306676.297940,0.6049702,0.5966886,0,0
1782306676.299950,0.6022555,0.5966752,0,0
1782306676.301960,0.7450929,0.615903,0,0
1782306676.303950,0.5427157,0.6057709,0,0
1782306676.305930,0.5759032,0.6016608,0,0
1782306676.307930,0.6238096,0.6045127,0,0
1782306676.309960,0.6430057,0.6088957,0,0
1782306676.311920,0.6280882,0.6113468,0,0
1782306676.313970,0.7597979,0.6302245,0,0
1782306676.315920,0.6490958,0.6326476,0,0
1782306676.317930,0.5879886,0.6263091,0,0
1782306676.319960,0.643088,0.6284293,0,0
1782306676.321970,0.5765122,0.6211581,0,0
1782306676.323980,0.5844641,0.6155171,0,0
1782306676.325990,0.4938124,0.5996525,0,0
1782306676.327980,0.4128603,0.5729669,0,0
1782306676.329980,0.4700134,0.559248,0,0
1782306676.331990,0.6134545,0.5657066,0,0
1782306676.333980,0.6650638,0.5782493,0,0
1782306676.335970,0.6254025,0.5823749,0,0
1782306676.337970,0.5793272,0.5812996,0,0
1782306676.339970,0.6173353,0.5857407,0,0
1782306676.342020,0.4533057,0.568144,0,0
1782306676.343980,0.5001123,0.5589358,0,0
1782306676.345950,0.5690664,0.5598156,0,0
1782306676.347950,0.6377357,0.5691965,0,0
1782306676.349940,0.448141,0.5531263,0,0
1782306676.351960,0.5290176,0.5494516,0,0
1782306676.353950,0.4971505,0.5414885,0,0
1782306676.355950,0.4361692,0.5262587,0,0
1782306676.357960,0.3653056,0.5048856,0,0
1782306676.359960,0.4032092,0.4906043,0,0
1782306676.361960,0.4735874,0.4879003,0,0
1782306676.363940,0.4495852,0.4807469,0,0
1782306676.365940,0.4596918,0.477975,0,0
1782306676.367940,0.5596377,0.488076,0,0
1782306676.369950,0.539348,0.4946877,0,0
1782306676.371940,0.5033889,0.4957463,0,0
1782306676.373910,0.4612969,0.4901679,0,0
1782306676.375970,0.4102942,0.478917,0,0
1782306676.377950,0.4119304,0.4698817,0,0
1782306676.379950,0.5485713,0.4800486,0,0
1782306676.381930,0.5539536,0.4892402,0,0
1782306676.383950,0.6334828,0.5077712,0,0
1782306676.385940,0.543278,0.5112831,0,0
1782306676.387910,0.4904377,0.5083326,0,0
1782306676.389950,0.4944982,0.5056944,0,0
1782306676.392020,0.530645,0.508745,0,0
1782306676.393950,0.7028656,0.5336621,0,0
1782306676.395950,0.7109187,0.5555155,0,0
1782306676.397950,0.5818585,0.5581026,0,0
1782306676.399970,0.6549298,0.5706829,0,0
1782306676.401980,0.5245612,0.5641298,0,0
1782306676.403990,0.5911934,0.5664409,0,0
1782306676.405970,0.4865807,0.5547931,0,0
1782306676.407980,0.5980315,0.5567943,0,0
1782306676.409990,0.4931019,0.5483464,0,0
1782306676.411920,0.5075344,0.5429617,0,0
1782306676.413950,0.6166409,0.5520702,0,0
1782306676.415910,0.4997658,0.544952,0,0
1782306676.417960,0.4753423,0.5356135,0,0
1782306676.419960,0.4820728,0.5277441,0,0
1782306676.421970,0.5911485,0.5350196,0,0
1782306676.424180,0.4678355,0.5256721,0,0
1782306676.425980,0.4607011,0.5160012,0,0
1782306676.427980,0.5430484,0.5190671,0,0
1782306676.429960,0.4762194,0.51289,0,0
1782306676.431950,0.4962455,0.508646,0,0
1782306676.433950,0.4704877,0.5035921,0,0
1782306676.435940,0.5075393,0.5037491,0,0
1782306676.437950,0.4965804,0.5001966,0,0
1782306676.439960,0.4518708,0.4935838,0,0
1782306676.442000,0.5028607,0.4925111,0,0
1782306676.443970,0.4504724,0.4861078,0,0
1782306676.445930,0.6061146,0.5013084,0,0
1782306676.447930,0.7038433,0.5271381,0,0
1782306676.449920,0.6636617,0.5448464,0,0
1782306676.451930,0.5407782,0.5443169,0,0
1782306676.453930,0.6468664,0.5571486,0,0
1782306676.455960,0.633868,0.5664213,0,0
1782306676.457950,0.5689292,0.5665587,0,0
1782306676.459940,0.3880699,0.5401543,0,0
1782306676.461990,0.5205617,0.5374358,0,0
1782306676.463940,0.5288365,0.5355021,0,0
1782306676.465910,0.4137223,0.5190643,0,0
1782306676.467930,0.520125,0.5185186,0,0
1782306676.469920,0.4692247,0.5119967,0,0
1782306676.471930,0.4280895,0.5004968,0,0
1782306676.473920,0.4544148,0.4933046,0,0
1782306676.476000,0.3964286,0.4797214,0,0
1782306676.477960,0.4697402,0.4771116,0,0
1782306676.479960,0.5112866,0.4802392,0,0
1782306676.481950,0.6659768,0.5040532,0,0
1782306676.483950,0.6227732,0.5181177,0,0
1782306676.485970,0.698404,0.5407494,0,0
1782306676.487930,0.5739649,0.5439461,0,0
1782306676.489940,0.5296112,0.5417724,0,0
1782306676.491960,0.5458584,0.5419011,0,0
1782306676.493940,0.4309055,0.5267819,0,0
1782306676.495960,0.4818863,0.5205535,0,0
1782306676.497970,0.4058166,0.5042874,0,0
1782306676.499960,0.3930141,0.4894893,0,0
1782306676.501960,0.5178728,0.4929073,0,0
1782306676.503940,0.585993,0.5040794,0,0
1782306676.505950,0.5054301,0.5034215,0,0
1782306676.507920,0.6510479,0.5220894,0,0
1782306676.509960,0.4941611,0.5184013,0,0
1782306676.511950,0.4144759,0.5035133,0,0
1782306676.513940,0.5941251,0.5137856,0,0
1782306676.515920,0.4752768,0.5087557,0,0
1782306676.517940,0.5464873,0.5135851,0,0
1782306676.519940,0.4398678,0.5024058,0,0
1782306676.521980,0.4862577,0.5001524,0,0
1782306676.523930,0.5382503,0.5050289,0,0
1782306676.525990,0.4709866,0.4996796,0,0
1782306676.527960,0.4927712,0.4979947,0,0
1782306676.529960,0.4878487,0.4959888,0,0
1782306676.531920,0.4795637,0.4933196,0,0
1782306676.533950,0.4762083,0.4905415,0,0
1782306676.535960,0.4272734,0.4822447,0,0
1782306676.537960,0.4185171,0.4736788,0,0
1782306676.539910,0.4648328,0.4716799,0,0
1782306676.542000,0.4174386,0.4645961,0,0
1782306676.543960,0.4824945,0.464377,0,0
1782306676.545980,0.4845507,0.4669003,0,0
1782306676.547970,0.6382061,0.487131,0,0
1782306676.550010,0.3620105,0.4705128,0,0
1782306676.551970,0.5091323,0.4740817,0,0
1782306676.554000,0.5631778,0.4854769,0,0
1782306676.555980,0.5403162,0.4913529,0,0
1782306676.557920,0.6476887,0.5115781,0,0
1782306676.559990,0.6337343,0.5253211,0,0
1782306676.561930,0.7153614,0.5491964,0,0
1782306676.563920,0.6755196,0.5648395,0,0
1782306676.565950,0.6865389,0.5795821,0,0
1782306676.567950,0.7124153,0.5967271,0,0
1782306676.569940,0.5334457,0.5873397,0,0
1782306676.571940,0.536176,0.5805256,0,0
1782306676.573930,0.6135488,0.5847163,0,0
1782306676.575980,0.5675538,0.5809187,0,0
1782306676.577940,0.5643479,0.5778763,0,0
1782306676.579940,0.5953935,0.5801391,0,0
1782306676.581940,0.5223764,0.5720593,0,0
1782306676.583920,0.5387028,0.5676143,0,0
1782306676.585940,0.6073563,0.5720618,0,0
1782306676.587930,0.539378,0.5674325,0,0
1782306676.589950,0.5648106,0.5656371,0,0
1782306676.591940,0.5595598,0.5648332,0,0
1782306676.593960,0.5509852,0.5628481,0,0
1782306676.595940,0.6406647,0.5728219,0,0
1782306676.597940,0.6128253,0.5770872,0,0
1782306676.599890,0.6549457,0.5853908,0,0
1782306676.601940,0.7107642,0.6009547,0,0
1782306676.603940,0.7278582,0.6166301,0,0
1782306676.605940,0.6545921,0.6215107,0,0
1782306676.607910,0.6449474,0.6242728,0,0
1782306676.609960,0.633168,0.6237258,0,0
1782306676.611960,0.5478458,0.6133749,0,0
1782306676.613950,0.5632639,0.6046868,0,0
1782306676.615920,0.6434796,0.6097209,0,0
1782306676.617940,0.5375527,0.5997204,0,0
1782306676.619930,0.4487943,0.5790833,0,0
1782306676.621920,0.4215894,0.558473,0,0
1782306676.623940,0.5255795,0.5530118,0,0
1782306676.625980,0.5566865,0.552121,0,0
1782306676.627930,0.5023617,0.5442024,0,0
1782306676.629940,0.5689334,0.5473738,0,0
1782306676.631960,0.4448981,0.5337002,0,0
1782306676.633950,0.4714098,0.5252923,0,0
1782306676.635950,0.5225143,0.5245556,0,0
1782306676.637940,0.5156474,0.523149,0,0
1782306676.639950,0.4744204,0.5165082,0,0
1782306676.641990,0.4515589,0.506866,0,0
1782306676.643910,0.6249978,0.5215275,0,0
1782306676.645970,0.6594598,0.5393955,0,0
1782306676.647940,0.5774006,0.5432097,0,0
1782306676.649970,0.4311647,0.5266443,0,0
1782306676.651940,0.4173827,0.5112286,0,0
1782306676.653950,0.6820768,0.5334352,0,0
1782306676.655970,0.5405491,0.534087,0,0
1782306676.657960,0.7413773,0.5610101,0,0
1782306676.659970,0.6055482,0.5661142,0,0
1782306676.661960,0.6019032,0.5703521,0,0
1782306676.663950,0.6057391,0.57401,0,0
1782306676.665960,0.6877405,0.5887235,0,0
1782306676.667950,0.6078809,0.5906055,0,0
1782306676.669990,0.47627,0.5750055,0,0
1782306676.671940,0.5516599,0.5711759,0,0
1782306676.673950,0.6850165,0.5852003,0,0
1782306676.675980,0.6489668,0.5934421,0,0
1782306676.677960,0.524569,0.5839614,0,0
1782306676.679960,0.6037523,0.5852498,0,0
1782306676.681950,0.4883233,0.5721431,0,0
1782306676.683950,0.4991114,0.561511,0,0
1782306676.685910,0.6173238,0.5677209,0,0
1782306676.687950,0.6094589,0.572419,0,0
1782306676.689960,0.6331176,0.5800738,0,0
1782306676.691950,0.5324211,0.5733536,0,0
1782306676.693940,0.5123494,0.5651031,0,0
1782306676.695920,0.5714393,0.5658398,0,0
1782306676.697930,0.5732053,0.5664179,0,0
1782306676.699920,0.5738227,0.5672898,0,0
1782306676.701920,0.5300578,0.5613511,0,0
1782306676.703950,0.5278299,0.5554439,0,0
1782306676.705920,0.5859395,0.5593808,0,0
1782306676.707920,0.507466,0.5521127,0,0
1782306676.710000,0.5358276,0.549503,0,0
1782306676.711990,0.6838916,0.5654997,0,0
1782306676.713950,0.5402015,0.5612267,0,0
1782306676.715940,0.6775569,0.5757425,0,0
1782306676.717940,0.489847,0.5645238,0,0
1782306676.719940,0.7215199,0.5847834,0,0
1782306676.721940,0.6979018,0.599314,0,0
1782306676.723940,0.6553148,0.6062061,0,0
1782306676.726000,0.6027418,0.6057053,0,0
1782306676.727950,0.5638309,0.5990613,0,0
1782306676.729950,0.5244159,0.5892382,0,0
1782306676.731980,0.515743,0.5796023,0,0
1782306676.733990,0.5320214,0.5730857,0,0
1782306676.735970,0.5604575,0.5706663,0,0
1782306676.737980,0.5926552,0.5734312,0,0
1782306676.740010,0.4523335,0.5576646,0,0
1782306676.741920,0.5016473,0.5490615,0,0
1782306676.744000,0.5269262,0.5459812,0,0
1782306676.745960,0.5061179,0.5388218,0,0
1782306676.747970,0.5327384,0.5361382,0,0
1782306676.749960,0.706897,0.5573949,0,0
1782306676.751970,0.6550276,0.5699233,0,0
1782306676.753970,0.5273669,0.5637992,0,0
1782306676.755980,0.5693615,0.5642776,0,0
1782306676.757960,0.5068499,0.5561703,0,0
1782306676.760020,0.5714774,0.5574178,0,0
1782306676.761980,0.547962,0.555811,0,0
1782306676.763970,0.5692097,0.5571921,0,0
1782306676.765940,0.4863951,0.5479758,0,0
1782306676.767940,0.6177679,0.5546462,0,0
1782306676.769940,0.5428969,0.5494618,0,0
1782306676.771940,0.5855268,0.5536892,0,0
1782306676.773900,0.5017758,0.546454,0,0
1782306676.776030,0.5782925,0.5503256,0,0
1782306676.777990,0.6274899,0.5603302,0,0
1782306676.779990,0.5670351,0.560486,0,0
1782306676.781970,0.5679733,0.5613796,0,0
1782306676.783970,0.5349448,0.5577996,0,0
1782306676.785970,0.6232357,0.5662916,0,0
1782306676.787970,0.482386,0.5550069,0,0
1782306676.789970,0.4914982,0.5462451,0,0
1782306676.792050,0.5805607,0.550022,0,0
1782306676.793970,0.6649203,0.564553,0,0
1782306676.795960,0.5652562,0.5646048,0,0
1782306676.797960,0.4761235,0.5525663,0,0
